ensembl_id,PC3_Normoxia_S1,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S2,LNCAP_Normoxia_S1
ENSG00000175550,735,2462,2900,3886,1343,589,1884,3004
ENSG00000175556,67,11,8,1,103,33,173,2
ENSG00000175564,7,31,28,70,16,2,13,43
ENSG00000175567,54,2,5,7,113,23,150,8
ENSG00000175573,940,542,675,846,2010,742,2530,521
ENSG00000175575,64,1886,2204,2813,135,40,192,2261
ENSG00000175581,396,940,1030,1660,1228,369,1048,1243
ENSG00000175582,568,9895,10607,9886,2140,687,1712,8477
ENSG00000175591,178,15,24,31,585,192,492,6
ENSG00000175592,2138,8,10,10,11860,4787,6483,9
ENSG00000175595,154,1120,1298,1234,406,130,500,1195
ENSG00000175600,41,46,51,152,80,20,91,81
ENSG00000175602,483,490,603,1598,518,205,928,849
ENSG00000175604,0,0,0,0,0,0,0,0
ENSG00000175606,310,607,804,1037,785,246,848,982
ENSG00000175611,40,268,269,509,57,35,102,439
ENSG00000175619,0,0,0,0,0,0,0,0
ENSG00000175634,625,1618,1956,2165,957,405,1518,1257
ENSG00000175643,61,297,346,579,125,46,190,496
ENSG00000175646,0,0,0,0,0,0,0,0
ENSG00000175658,0,0,0,0,0,0,0,0
ENSG00000175662,72,2548,2787,3681,143,54,153,2722
ENSG00000175664,0,0,0,0,0,0,0,0
ENSG00000175676,0,1,0,0,0,0,2,0
ENSG00000175691,19,130,182,256,38,16,66,192
ENSG00000175697,152,50,49,29,207,80,367,38
ENSG00000175699,0,3,0,0,1,0,3,0
ENSG00000175701,107,231,311,660,143,66,268,311
ENSG00000175707,3,629,685,922,1,4,4,650
ENSG00000175711,37,175,195,374,38,20,86,288
ENSG00000175718,0,0,0,0,0,0,0,0
ENSG00000175727,175,5049,5487,5220,511,189,573,3278
ENSG00000175728,3,0,0,0,6,3,8,0
ENSG00000175730,0,0,3,0,3,0,1,2
ENSG00000175741,0,7,8,3,9,1,0,6
ENSG00000175745,144,64,60,47,896,229,359,54
ENSG00000175746,1,0,0,0,2,0,2,0
ENSG00000175749,0,0,0,0,4,0,2,0
ENSG00000175756,749,1129,1415,2366,1155,400,1687,1284
ENSG00000175764,33,243,265,308,63,22,92,204
ENSG00000175766,0,2,1,9,0,0,3,7
ENSG00000175768,56,122,167,372,65,20,122,287
ENSG00000175772,61,222,225,354,106,28,209,296
ENSG00000175773,1,22,17,30,0,1,4,14
ENSG00000175779,0,5,7,6,0,0,0,11
ENSG00000175782,115,652,768,788,283,109,312,817
ENSG00000175785,27,91,104,154,107,44,82,114
ENSG00000175787,42,173,173,235,94,28,116,234
ENSG00000175792,90,6045,7465,9571,165,55,290,7681
ENSG00000175793,502,67,100,76,1823,546,1176,52
ENSG00000175800,0,0,0,0,0,0,0,0
ENSG00000175806,12,142,179,220,30,16,36,168
ENSG00000175809,0,0,0,0,0,0,0,0
ENSG00000175820,14,8,16,3,37,11,35,1
ENSG00000175826,207,1286,1517,1989,476,175,524,1353
ENSG00000175832,1032,0,1,4,2000,733,2696,2
ENSG00000175841,30,0,0,4,35,9,84,2
ENSG00000175854,177,1064,1093,1839,361,132,509,1311
ENSG00000175857,0,0,0,0,0,0,0,0
ENSG00000175866,263,1772,2108,4462,675,275,620,2825
ENSG00000175868,0,1,0,4,1,0,1,0
ENSG00000175874,63,60,69,12,357,114,154,3
ENSG00000175877,2,0,1,1,0,0,0,0
ENSG00000175879,6,2,4,2,23,8,19,4
ENSG00000175886,0,1,1,4,6,1,1,2
ENSG00000175893,130,1810,2188,1632,352,117,381,1631
ENSG00000175894,0,4,6,8,0,0,0,2
ENSG00000175895,479,336,489,426,1728,546,1263,407
ENSG00000175899,0,3,4,3,0,0,0,5
ENSG00000175906,1,43,65,72,1,3,6,44
ENSG00000175920,2,1,5,3,4,1,5,4
ENSG00000175928,0,863,880,864,0,0,0,934
ENSG00000175931,248,2464,3045,2555,1142,408,654,2081
ENSG00000175938,17,151,113,265,67,26,64,116
ENSG00000175946,3,0,0,1,1,1,4,0
ENSG00000175967,0,2,1,3,1,1,0,3
ENSG00000175970,197,3395,4124,4048,484,218,527,3326
ENSG00000175984,84,173,172,259,228,64,228,192
ENSG00000175985,14,363,349,330,28,17,29,178
ENSG00000176007,0,0,0,0,0,0,0,0
ENSG00000176009,0,0,0,0,0,0,0,0
ENSG00000176014,567,25,50,27,2411,833,1456,25
ENSG00000176018,311,2101,2470,2004,1763,573,971,2038
ENSG00000176020,0,0,0,0,0,0,0,0
ENSG00000176022,95,1889,2286,2346,255,82,249,1651
ENSG00000176024,105,2347,2711,1547,282,93,308,1594
ENSG00000176029,0,1,0,0,0,0,0,0
ENSG00000176040,1,1,0,0,9,2,10,0
ENSG00000176043,0,0,0,0,8,3,0,2
ENSG00000176046,2,7272,7841,11358,3,0,2,8437
ENSG00000176049,2,5,5,10,1,0,13,4
ENSG00000176054,0,25,37,33,6,2,1,26
ENSG00000176055,181,2458,2889,3114,275,131,490,2984
ENSG00000176058,78,572,650,1015,127,44,214,740
ENSG00000176076,0,1,0,0,1,0,1,0
ENSG00000176083,0,0,0,0,0,0,0,0
ENSG00000176087,246,1938,2331,3155,489,177,620,2256
ENSG00000176092,2,71,74,84,6,4,5,61
ENSG00000176095,189,826,1017,1034,482,140,474,731
ENSG00000176101,230,951,1000,1614,347,128,556,941
ENSG00000176102,24,1820,2172,3239,89,31,93,3021
ENSG00000176105,2568,6167,7264,5505,9358,2761,7223,5798
ENSG00000176108,125,248,291,427,164,82,295,281
ENSG00000176115,0,0,0,0,0,0,0,0
ENSG00000176124,57,346,399,415,126,39,143,373
ENSG00000176125,11,90,95,164,6,3,16,108
ENSG00000176134,0,0,0,0,0,0,0,0
ENSG00000176136,1,0,0,2,0,0,1,0
ENSG00000176142,521,1891,2105,2443,1685,517,1578,1974
ENSG00000176148,145,571,614,589,411,134,380,443
ENSG00000176153,0,27,33,52,7,2,2,41
ENSG00000176155,66,2458,2664,3896,98,36,118,3248
ENSG00000176160,2,0,3,1,2,1,9,1
ENSG00000176165,0,14,11,11,4,3,6,6
ENSG00000176170,135,108,139,82,490,172,365,54
ENSG00000176171,326,42606,45200,11619,6501,2236,994,10164
ENSG00000176177,0,0,0,0,1,0,0,0
ENSG00000176182,30,278,324,258,91,26,86,201
ENSG00000176183,0,1,1,1,0,0,0,3
ENSG00000176194,0,1,2,0,0,0,0,5
ENSG00000176198,0,0,0,0,0,0,0,0
ENSG00000176200,0,0,0,0,0,0,0,0
ENSG00000176204,22,11,11,24,58,20,50,14
ENSG00000176208,305,606,751,613,805,260,763,697
ENSG00000176209,125,932,983,1375,279,124,381,1120
ENSG00000176219,0,0,0,0,0,0,0,0
ENSG00000176222,0,89,105,100,1,0,0,125
ENSG00000176225,165,343,359,353,397,140,456,323
ENSG00000176230,0,0,0,0,0,0,0,0
ENSG00000176231,0,0,0,0,0,0,0,0
ENSG00000176232,0,0,0,0,0,0,0,0
ENSG00000176236,0,4,15,6,0,0,0,11
ENSG00000176239,0,0,0,0,0,0,0,0
ENSG00000176243,0,0,0,0,1,0,0,0
ENSG00000176244,160,491,429,546,388,117,520,546
ENSG00000176246,0,0,0,0,0,0,0,0
ENSG00000176248,87,782,914,1137,165,67,247,802
ENSG00000176253,0,0,0,0,0,0,0,0
ENSG00000176256,0,0,0,0,0,0,0,0
ENSG00000176261,251,1949,2241,2233,717,236,643,1977
ENSG00000176268,0,22,19,24,0,1,1,24
ENSG00000176269,0,0,0,0,0,0,0,0
ENSG00000176273,178,343,382,396,436,148,446,396
ENSG00000176281,0,0,0,1,0,0,0,1
ENSG00000176289,0,0,0,0,0,0,0,0
ENSG00000176290,0,0,0,0,0,0,0,0
ENSG00000176293,0,236,304,276,0,0,0,217
ENSG00000176294,0,3,3,10,0,0,0,7
ENSG00000176299,0,0,0,0,0,0,0,0
ENSG00000176302,0,0,0,0,0,0,0,0
ENSG00000176312,0,0,0,0,0,0,0,0
ENSG00000176318,0,0,0,0,0,0,0,0
ENSG00000176320,0,0,3,0,0,0,0,2
ENSG00000176340,714,817,905,2239,1147,488,1496,998
ENSG00000176343,0,0,0,2,1,1,0,1
ENSG00000176349,0,0,0,0,0,0,0,0
ENSG00000176358,0,0,0,1,0,0,0,0
ENSG00000176371,88,831,922,511,151,52,261,447
ENSG00000176378,0,0,0,0,0,0,0,0
ENSG00000176381,1,0,1,2,0,0,1,0
ENSG00000176383,9,125,150,136,30,8,24,70
ENSG00000176386,37,559,575,879,46,15,40,715
ENSG00000176387,10,5609,6102,2470,27,13,60,1763
ENSG00000176390,58,724,809,637,152,44,146,443
ENSG00000176393,198,3250,3918,4866,550,201,503,3642
ENSG00000176396,47,1516,1844,1259,153,46,156,1247
ENSG00000176399,45,0,0,1,160,37,114,0
ENSG00000176401,17,163,251,339,42,20,50,263
ENSG00000176402,0,14,19,22,0,0,2,12
ENSG00000176406,28,3,2,15,66,32,60,5
ENSG00000176407,616,2326,2643,2443,2269,641,1655,2204
ENSG00000176410,54,642,915,1086,71,26,129,934
ENSG00000176422,256,1351,1720,2881,396,150,706,2038
ENSG00000176428,33,36,48,32,60,24,86,18
ENSG00000176435,0,0,0,0,0,0,0,0
ENSG00000176438,33,310,291,256,39,20,63,198
ENSG00000176444,355,5458,5816,5248,825,399,987,4342
ENSG00000176454,552,735,679,544,1302,482,1584,323
ENSG00000176463,64,8,4,2,174,62,178,0
ENSG00000176472,2,41,28,64,0,1,0,56
ENSG00000176473,37,185,225,375,69,17,80,248
ENSG00000176476,49,440,485,517,133,35,136,389
ENSG00000176485,239,538,534,1027,842,262,576,528
ENSG00000176490,40,878,948,814,118,26,111,523
ENSG00000176495,0,0,0,0,0,0,0,0
ENSG00000176510,3,0,0,1,4,8,8,0
ENSG00000176515,0,0,0,0,0,0,0,0
ENSG00000176531,44,255,252,422,65,26,99,281
ENSG00000176532,30,26,29,42,93,28,82,21
ENSG00000176533,25,293,307,479,48,19,87,404
ENSG00000176540,0,0,0,0,0,0,0,0
ENSG00000176542,826,1973,2330,2129,2028,644,2422,1953
ENSG00000176547,0,0,0,0,0,0,0,0
ENSG00000176555,0,0,0,0,0,0,0,0
ENSG00000176563,0,60,59,119,2,2,1,111
ENSG00000176566,0,0,0,0,0,0,0,0
ENSG00000176567,0,0,0,0,0,0,0,0
ENSG00000176571,0,4,0,12,0,0,0,8
ENSG00000176584,0,0,0,0,0,1,0,0
ENSG00000176593,17,677,777,770,32,16,55,644
ENSG00000176595,52,635,705,628,150,43,175,655
ENSG00000176597,593,15,10,19,3054,1041,1588,16
ENSG00000176601,0,0,0,1,0,0,0,1
ENSG00000176605,0,0,0,0,0,0,0,0
ENSG00000176619,216,3871,4663,6140,302,89,503,5104
ENSG00000176623,578,1440,1563,2430,1326,526,1433,2138
ENSG00000176624,382,2440,2634,2116,1589,474,1072,1956
ENSG00000176635,0,0,4,1,1,0,0,1
ENSG00000176641,49,99,138,156,183,45,117,111
ENSG00000176654,0,0,0,0,0,0,0,0
ENSG00000176658,102,2111,2381,2705,329,118,259,2129
ENSG00000176659,0,2,6,10,0,0,0,16
ENSG00000176678,147,2,3,2,540,145,332,4
ENSG00000176679,0,0,0,0,0,0,0,0
ENSG00000176681,0,7,11,8,0,0,0,5
ENSG00000176692,0,0,0,0,0,0,0,0
ENSG00000176695,0,0,0,0,0,0,0,0
ENSG00000176697,42,0,0,0,58,14,108,0
ENSG00000176700,74,263,288,254,211,86,197,199
ENSG00000176714,11,355,324,496,56,21,63,483
ENSG00000176715,168,956,1203,1244,282,108,450,888
ENSG00000176716,0,9,5,9,0,0,1,9
ENSG00000176720,430,848,813,878,859,340,1015,581
ENSG00000176723,1,92,93,87,1,1,5,61
ENSG00000176728,0,24,33,100,0,0,0,63
ENSG00000176731,1023,1834,2056,2625,2537,916,2590,2395
ENSG00000176732,2,32,54,58,6,4,6,56
ENSG00000176742,0,0,0,0,0,0,0,0
ENSG00000176746,0,0,3,1,0,0,0,7
ENSG00000176748,0,0,0,0,0,0,0,0
ENSG00000176749,34,601,737,552,75,20,68,531
ENSG00000176752,0,0,0,0,0,0,0,0
ENSG00000176753,4,0,1,0,4,2,16,0
ENSG00000176754,2,0,0,0,3,3,4,0
ENSG00000176761,0,1,3,4,0,0,0,3
ENSG00000176769,0,18,17,17,3,0,2,14
ENSG00000176771,60,21,27,60,165,48,152,59
ENSG00000176774,0,0,0,1,0,0,1,0
ENSG00000176782,0,0,0,0,0,0,0,0
ENSG00000176783,138,1814,2013,2555,272,82,411,2101
ENSG00000176787,0,0,0,0,0,0,0,0
ENSG00000176788,1005,71,51,85,4028,1408,2787,98
ENSG00000176797,0,0,0,0,0,0,0,0
ENSG00000176798,0,0,0,0,0,0,0,0
ENSG00000176809,16,69,66,137,27,10,46,112
ENSG00000176812,0,0,0,0,0,0,0,0
ENSG00000176826,11,22,16,20,33,15,16,13
ENSG00000176834,225,1416,1595,1886,524,182,581,1530
ENSG00000176840,0,0,0,1,0,1,1,0
ENSG00000176842,27,693,800,351,113,30,67,269
ENSG00000176845,19,145,169,85,81,29,48,45
ENSG00000176853,430,3835,4157,3020,1300,399,1223,2927
ENSG00000176855,0,3,3,9,1,0,0,6
ENSG00000176857,0,0,0,0,2,2,1,0
ENSG00000176868,6,34,45,55,5,3,10,51
ENSG00000176871,1561,7867,8624,9460,4666,1739,4156,6781
ENSG00000176882,0,0,0,0,0,0,0,0
ENSG00000176884,0,11,19,13,0,0,0,14
ENSG00000176887,0,70,77,108,0,0,2,74
ENSG00000176890,1108,4315,5208,5308,4210,1310,3042,4558
ENSG00000176893,0,0,0,0,0,0,0,0
ENSG00000176894,44,101,113,216,106,38,123,137
ENSG00000176895,0,0,0,0,0,0,0,0
ENSG00000176896,27,110,141,233,54,17,61,177
ENSG00000176900,0,0,0,0,0,0,0,0
ENSG00000176903,222,1205,1402,1779,1117,370,576,1434
ENSG00000176904,0,0,0,0,0,0,0,0
ENSG00000176907,49,344,413,150,31,17,118,188
ENSG00000176909,9,4,4,13,6,0,17,4
ENSG00000176912,5,162,203,224,29,13,26,159
ENSG00000176915,254,2626,3096,2463,779,251,660,2256
ENSG00000176919,0,21,25,28,1,1,2,16
ENSG00000176920,0,1,0,0,0,0,0,0
ENSG00000176922,0,0,0,0,0,0,0,0
ENSG00000176923,0,0,0,0,0,0,0,0
ENSG00000176925,0,0,0,0,0,0,0,0
ENSG00000176927,4,9,15,9,14,3,9,7
ENSG00000176928,16,3,4,6,59,18,44,6
ENSG00000176933,3,41,39,57,11,8,18,41
ENSG00000176945,1,210,240,250,6,3,6,203
ENSG00000176946,56,1779,2212,2777,85,24,149,1866
ENSG00000176951,0,0,0,0,0,0,0,0
ENSG00000176953,267,2272,2626,2809,613,235,744,2494
ENSG00000176956,0,0,0,0,0,0,0,0
ENSG00000176970,2,0,0,0,0,0,1,0
ENSG00000176971,0,6,11,17,1,0,2,8
ENSG00000176973,94,159,194,229,206,72,232,95
ENSG00000176974,219,1991,2488,2366,377,142,550,1882
ENSG00000176978,338,4614,4977,7214,502,183,836,4321
ENSG00000176979,0,0,0,0,0,0,0,0
ENSG00000176984,0,0,0,0,0,0,0,0
ENSG00000176986,2607,6445,7549,7310,6503,2488,7237,5869
ENSG00000176988,0,23,47,74,1,0,0,48
ENSG00000176994,605,3176,3663,3008,1922,707,1601,2712
ENSG00000176998,24,55,56,60,72,29,36,27
ENSG00000177000,72,1078,1383,1234,176,53,146,947
ENSG00000177023,0,0,0,0,0,0,0,0
ENSG00000177025,7,39,47,40,21,3,10,33
ENSG00000177030,33,810,952,1068,80,24,86,675
ENSG00000177034,443,2881,3304,3769,879,320,1167,3974
ENSG00000177042,57,904,1068,1105,103,38,138,911
ENSG00000177045,59,404,449,579,102,43,139,483
ENSG00000177047,0,0,0,0,0,0,0,0
ENSG00000177051,82,780,887,1101,194,84,240,857
ENSG00000177054,280,1183,1394,1233,616,214,675,1028
ENSG00000177058,53,649,776,1170,145,49,153,964
ENSG00000177076,80,550,709,505,166,59,184,485
ENSG00000177082,137,1786,2032,2320,310,120,410,1942
ENSG00000177084,173,2326,2771,2224,397,126,489,2044
ENSG00000177096,1,7,3,4,0,0,1,1
ENSG00000177098,11,51,34,26,38,12,29,30
ENSG00000177103,0,0,0,0,0,0,0,1
ENSG00000177105,140,239,292,353,262,105,315,252
ENSG00000177106,51,3950,4626,3607,128,48,102,2798
ENSG00000177108,1,0,0,0,0,0,4,0
ENSG00000177112,0,1,0,1,1,0,4,0
ENSG00000177119,1149,1628,1822,1164,5795,1955,3171,1058
ENSG00000177125,102,577,730,544,356,102,272,584
ENSG00000177133,2,0,1,0,3,0,8,0
ENSG00000177138,11,0,0,1,12,3,30,0
ENSG00000177143,0,0,0,0,0,0,0,0
ENSG00000177144,0,0,0,0,0,0,0,0
ENSG00000177150,303,628,747,474,1401,511,727,445
ENSG00000177151,0,0,0,0,0,0,0,0
ENSG00000177156,914,5832,6999,9354,1882,638,2380,7057
ENSG00000177169,132,1837,1991,2014,406,172,343,1438
ENSG00000177173,14,12,10,10,27,5,35,12
ENSG00000177174,0,0,0,0,0,0,0,0
ENSG00000177181,163,3110,3489,1154,2651,918,355,845
ENSG00000177182,0,2,1,0,0,0,2,5
ENSG00000177186,0,0,0,0,0,0,0,0
ENSG00000177189,1649,824,1019,1177,6103,1868,4674,1191
ENSG00000177191,0,2,0,1,0,0,0,0
ENSG00000177192,52,405,545,1089,40,17,93,716
ENSG00000177197,0,5,6,5,1,0,0,3
ENSG00000177200,303,3125,3394,2014,1174,358,934,2321
ENSG00000177201,0,0,0,0,0,0,0,0
ENSG00000177202,0,0,0,1,0,0,0,0
ENSG00000177212,0,0,1,0,0,0,0,0
ENSG00000177225,232,1206,1414,1560,431,211,565,1203
ENSG00000177233,0,0,0,0,0,0,0,0
ENSG00000177234,3,0,0,0,6,1,8,0
ENSG00000177238,0,8,8,11,0,0,0,8
ENSG00000177239,239,2281,2627,3314,531,154,607,2194
ENSG00000177243,0,0,0,0,0,0,0,0
ENSG00000177257,0,0,0,0,0,0,0,0
ENSG00000177261,0,0,0,0,0,0,0,0
ENSG00000177272,0,0,0,0,0,0,0,0
ENSG00000177275,0,0,0,0,0,0,0,0
ENSG00000177283,877,23,44,89,3576,1190,2258,70
ENSG00000177291,0,0,1,3,4,0,1,0
ENSG00000177294,1,0,0,0,1,0,2,0
ENSG00000177300,0,0,0,0,0,0,0,0
ENSG00000177301,37,0,0,0,56,28,92,1
ENSG00000177302,205,2349,2773,1722,463,123,506,1378
ENSG00000177303,40,448,559,443,81,21,124,317
ENSG00000177306,0,0,0,0,0,0,0,0
ENSG00000177311,450,1856,2160,1904,1827,507,1274,1869
ENSG00000177324,0,1,0,0,0,0,1,0
ENSG00000177335,0,0,2,0,0,0,1,0
ENSG00000177337,104,203,208,480,172,56,224,412
ENSG00000177338,0,0,0,0,0,0,0,0
ENSG00000177340,0,5,8,10,1,0,0,7
ENSG00000177350,0,0,2,1,5,2,1,2
ENSG00000177352,129,572,691,1008,189,70,354,636
ENSG00000177354,0,0,0,0,0,0,1,0
ENSG00000177359,2,1,4,13,2,2,7,6
ENSG00000177363,3,6,8,9,3,0,2,9
ENSG00000177369,0,0,0,0,0,0,1,0
ENSG00000177370,127,1643,1987,1837,308,97,337,1459
ENSG00000177374,1,15,17,17,5,5,7,4
ENSG00000177380,134,945,1067,1094,213,92,280,694
ENSG00000177383,403,5636,6926,7076,747,279,1049,5848
ENSG00000177398,1,9,16,37,0,1,3,37
ENSG00000177400,0,0,2,0,0,0,0,0
ENSG00000177406,0,0,0,0,2,0,2,0
ENSG00000177409,62,18,24,96,98,47,190,89
ENSG00000177410,295,878,970,1325,763,270,883,896
ENSG00000177414,0,0,0,0,0,0,0,0
ENSG00000177418,1,0,0,0,1,0,0,1
ENSG00000177425,359,2580,2825,2831,686,247,1022,2494
ENSG00000177426,362,911,987,1117,736,260,866,992
ENSG00000177427,38,315,420,516,89,42,115,284
ENSG00000177432,0,0,4,41,1,0,0,9
ENSG00000177447,0,1,4,1,3,0,1,1
ENSG00000177452,0,0,2,1,0,0,0,0
ENSG00000177453,2,49,73,22,53,16,7,4
ENSG00000177455,0,0,0,0,0,0,0,0
ENSG00000177459,39,6,1,9,45,12,71,3
ENSG00000177462,1,0,0,0,2,1,2,0
ENSG00000177463,163,1737,2090,1378,570,193,535,1349
ENSG00000177464,11,2,1,0,78,18,46,1
ENSG00000177465,6,2,0,0,13,5,8,0
ENSG00000177468,1,0,0,2,0,0,0,0
ENSG00000177469,0,215,200,185,1,0,0,119
ENSG00000177476,0,0,0,0,0,0,0,0
ENSG00000177479,492,3483,4205,4921,1221,367,1363,4228
ENSG00000177483,14,27,13,10,37,21,23,11
ENSG00000177485,588,3781,4448,3337,1637,648,1803,3467
ENSG00000177489,0,0,0,0,0,0,0,0
ENSG00000177494,0,0,0,0,1,0,0,0
ENSG00000177504,0,2,4,43,0,0,0,8
ENSG00000177508,6,1605,1753,781,13,9,15,627
ENSG00000177511,0,0,0,0,0,0,0,0
ENSG00000177519,12,0,0,0,4,1,13,0
ENSG00000177535,0,0,0,0,0,0,0,0
ENSG00000177542,170,982,1135,1968,305,130,434,1116
ENSG00000177548,42,638,711,1264,93,32,83,540
ENSG00000177551,0,0,1,2,0,0,2,2
ENSG00000177553,0,1,0,0,0,0,0,0
ENSG00000177556,196,1096,1360,2160,316,129,480,1263
ENSG00000177558,2,0,0,0,0,0,0,0
ENSG00000177565,1135,26704,30274,25370,4360,1306,3413,24573
ENSG00000177570,139,1049,1121,1062,265,105,432,921
ENSG00000177575,0,0,1,0,1,0,0,1
ENSG00000177576,6,253,241,215,25,5,36,181
ENSG00000177586,0,0,0,0,0,0,0,0
ENSG00000177590,0,0,0,0,0,0,0,0
ENSG00000177595,87,845,801,736,181,60,236,419
ENSG00000177596,0,0,0,0,0,0,0,0
ENSG00000177599,21,68,87,150,39,9,57,127
ENSG00000177600,984,5575,6844,15242,1778,711,2307,6874
ENSG00000177602,205,283,325,347,364,117,426,322
ENSG00000177606,736,6434,7383,5846,3988,1395,1877,4609
ENSG00000177613,312,2112,2444,3778,596,228,959,2852
ENSG00000177614,90,79,83,143,128,54,242,68
ENSG00000177627,1,1,0,1,2,0,1,0
ENSG00000177628,307,1352,1619,2390,526,193,845,1713
ENSG00000177640,37,348,344,653,66,23,105,578
ENSG00000177646,114,2410,2787,3999,203,87,280,3051
ENSG00000177663,197,1386,1738,1699,602,205,549,1316
ENSG00000177666,133,1085,1156,1907,386,125,334,1104
ENSG00000177669,0,1,3,3,0,0,0,2
ENSG00000177673,0,0,0,0,0,0,0,0
ENSG00000177674,265,1262,1521,2782,441,192,582,1563
ENSG00000177675,4,344,323,298,13,5,6,270
ENSG00000177679,48,45,36,18,70,33,137,10
ENSG00000177683,326,2373,2587,2666,957,323,944,2618
ENSG00000177684,0,0,0,0,0,0,0,0
ENSG00000177685,15,1848,2024,2308,23,7,62,1532
ENSG00000177688,4,3,0,7,0,0,4,1
ENSG00000177689,0,0,0,0,0,0,0,0
ENSG00000177692,15,311,316,262,70,25,52,253
ENSG00000177693,0,0,0,0,0,0,0,0
ENSG00000177694,7,6162,6289,6699,39,19,30,6538
ENSG00000177697,1656,2435,2964,3336,3511,1354,3759,1998
ENSG00000177699,0,0,0,1,0,0,0,2
ENSG00000177700,483,1579,1889,3868,737,306,1057,2546
ENSG00000177706,120,142,202,163,558,172,355,88
ENSG00000177707,387,61,87,58,1198,392,1066,61
ENSG00000177710,0,5,4,6,0,1,0,6
ENSG00000177721,20,10,6,16,7,14,65,8
ENSG00000177725,6,1,2,1,16,3,19,3
ENSG00000177728,321,2389,2764,1850,1179,467,882,1335
ENSG00000177731,354,5164,5857,6073,798,239,1021,4386
ENSG00000177732,161,5939,6599,6595,465,167,415,4454
ENSG00000177733,490,5193,5864,6219,871,327,1220,4539
ENSG00000177736,0,0,0,0,0,0,0,0
ENSG00000177738,24,143,195,198,53,14,61,138
ENSG00000177752,0,0,0,0,2,0,0,0
ENSG00000177757,0,10,18,12,0,0,0,14
ENSG00000177770,0,1,0,0,1,0,0,0
ENSG00000177776,0,0,0,0,0,1,0,0
ENSG00000177788,74,2449,2743,3191,65,37,195,2954
ENSG00000177791,0,2,1,6,0,0,0,4
ENSG00000177800,0,0,0,4,0,0,0,0
ENSG00000177803,0,0,0,0,2,0,0,0
ENSG00000177807,0,3,1,6,9,6,4,5
ENSG00000177822,36,0,0,0,80,23,99,0
ENSG00000177830,230,819,1037,1921,454,176,537,1209
ENSG00000177839,0,28,37,16,1,2,3,23
ENSG00000177842,81,195,300,238,122,43,223,209
ENSG00000177853,86,1619,1882,1686,232,85,261,1939
ENSG00000177854,25,237,287,512,38,22,84,327
ENSG00000177855,0,12,9,21,7,5,2,15
ENSG00000177868,56,379,388,370,162,52,146,292
ENSG00000177873,90,6,9,5,136,49,264,5
ENSG00000177875,0,44,41,27,0,1,1,4
ENSG00000177879,802,6229,6949,5008,3915,1170,2309,4364
ENSG00000177885,798,3283,3801,4928,1997,696,2016,3437
ENSG00000177888,152,2083,2495,1768,511,139,382,1839
ENSG00000177889,1224,6583,7997,7147,3002,986,3159,6252
ENSG00000177910,0,0,0,0,0,0,0,0
ENSG00000177917,138,424,496,393,484,169,384,269
ENSG00000177932,0,1260,1459,1051,0,0,0,940
ENSG00000177938,0,0,0,0,0,0,2,0
ENSG00000177943,22,899,1028,592,63,16,58,577
ENSG00000177946,11,1213,1506,1410,23,7,27,1091
ENSG00000177947,0,0,0,0,0,0,0,0
ENSG00000177951,247,1734,1868,3133,527,210,666,1956
ENSG00000177954,31,10025,10907,22503,82,27,55,12479
ENSG00000177963,786,3161,3818,3550,1863,706,2016,2836
ENSG00000177971,80,1370,1654,1845,220,86,179,1531
ENSG00000177981,191,625,701,759,411,151,520,660
ENSG00000177984,0,3,0,6,0,0,1,0
ENSG00000177989,16,112,111,185,21,6,22,105
ENSG00000177990,46,0,0,1,89,31,111,1
ENSG00000177992,0,0,0,0,0,0,0,0
ENSG00000177993,3,0,1,0,6,1,3,0
ENSG00000177994,0,0,2,0,1,0,5,4
ENSG00000178015,0,0,0,0,1,1,0,0
ENSG00000178021,0,0,0,0,0,0,0,0
ENSG00000178026,22,803,813,793,31,10,44,437
ENSG00000178028,246,1804,2029,2707,483,186,586,1988
ENSG00000178031,6,0,3,2,21,7,9,3
ENSG00000178033,0,3,7,3,2,0,3,3
ENSG00000178035,530,9078,10551,19473,920,375,1379,13284
ENSG00000178038,97,370,353,375,106,63,157,310
ENSG00000178053,196,1023,1295,1392,502,179,459,1252
ENSG00000178055,0,0,0,0,0,0,0,0
ENSG00000178057,200,667,795,1464,272,128,459,821
ENSG00000178074,387,1667,1740,1886,1329,415,984,1594
ENSG00000178075,52,871,908,516,134,47,109,588
ENSG00000178078,113,1354,1628,2583,119,56,288,1555
ENSG00000178081,0,0,0,0,0,0,1,0
ENSG00000178082,0,17,18,8,16,8,1,13
ENSG00000178084,0,0,0,0,0,0,0,0
ENSG00000178093,6,59,55,52,14,5,11,34
ENSG00000178096,58,294,321,482,59,27,122,359
ENSG00000178104,278,775,938,1117,696,267,762,862
ENSG00000178105,277,2735,3348,4553,442,137,809,4123
ENSG00000178107,0,0,0,1,0,0,0,0
ENSG00000178115,0,0,0,0,0,0,0,0
ENSG00000178125,1,1,1,3,0,0,2,1
ENSG00000178127,42,213,218,77,75,25,111,106
ENSG00000178130,0,0,0,0,0,0,0,0
ENSG00000178146,0,2,4,3,0,0,0,1
ENSG00000178149,109,380,429,663,206,99,303,378
ENSG00000178150,18,11,6,17,26,4,43,5
ENSG00000178162,0,54,63,79,0,0,0,49
